ids,intents,sentences,sentence_orgin
3043,alarm_remove,Đặt lại báo thức ,reset alarm
13507,general_quirky,Tôi có thể mua một công tắc ở đâu ,where can i buy a switch
9655,play_music,Olly Chơi cho tôi một bài hát lạc quan thông qua loa của bạn ,olly play me an upbeat song through your speakers
16315,email_query,Tôi đã nhận được email từ Sarah ,have i received emails from sarah
9613,play_radio,Các đài phát thanh Florida là gì ,what are the florida radio stations
413,iot_hue_lightchange,Thay đổi đèn phòng của tôi sang màu xanh ,change my room lights to blue
6466,general_quirky,lá số tử vi ,horoscope
16115,sendemail,Tất cả các email nhận được từ mười giờ tối đến chín giờ sáng sẽ được trả lời ,all emails received between ten pm and nine am is to be replied to
6478,general_quirky,Phim kiếm tiền ,movies making money
8582,calendar_query,Chỉ cho tôi các cuộc họp trong ngày ,show me the meetings for the day
3025,weather_query,Thời tiết ở Bristol v. t. ,weather in bristol v. t.
16415,email_query,Tìm kiếm email Tin nhắn mới từ ,email search new messages from
11597,recommendation_events,Bạn có thể giới thiệu một số sự kiện đang diễn ra như thế nào trong thành phố của chúng ta ,can you recommend some dog's how events going on in our city
8850,calendar_query,Tôi có bất kỳ nhiệm vụ chưa hoàn tác ,do i have any undone tasks
11549,play_podcasts,NPR TED TALKS. ,npr ted talks
6046,weather_query,Tôi có thể mặc quần short ngày nay không ,can i wear shorts today
16901,email_query,Tôi đã nhận được bất kỳ email nào từ cha tôi ,have i received any emails from my father
4876,alarm_remove,Xóa báo thức sáu sáng của tôi ,remove my six am alarm
15748,email_sendemail,Gửi email đến Martha nói tối qua là hoang dã ,send email to martha saying last evening was wild
13216,general_quirky,Làm cách nào tôi có thể tìm vé cho Super Bowl với giá dưới đô la mỗi đô la ,how can i find tickets to the super bowl for under dollars each
14210,play_game,Tôi ước tôi có thể chơi các trò chơi video cùng nhau ,i wish i could play video games together
716,news_query,Tôi muốn biết mẫu tin tức Miami Herald ,i want to know the news form miami herald
3616,weather_query,chúng ta không mong đợi mưa vào ngày mai ,we don't expect rain tomorrow right
987,query,CNN World News. ,cnn world news
6180,general_quirky,bạn cảm thấy thế nào ,how do you feel
4834,audio_volume_mute,không dùng ,not use
8020,calendar_set,Đặt lời nhắc cho cuộc họp của ngày mai với James ,set reminder for tomorrow's meeting with james
4000,news_query,Những gì đã xảy ra ngày hôm qua trên Samurai Jack ,what happened yesterday on samurai jack
6971,calendar_remove,hủy bỏ sự kiện ,cancel event
15724,social_post,Tweet British Airways rằng chuyến bay cuối cùng của tôi từ Chicago đến London đã bị trì hoãn ,tweet british airways that my last flight from chicago to london was delayed
4761,weather_query,tuyết có đến tối nay không ,is snow coming tonight
14237,qa_definition,giải thích đối tượng ,explain object
1304,datetime_query,Này olly Ngày hôm nay là gì ,hey olly what's today's date
9652,play_radio,Olly Chơi Netflix trên PS Bốn của tôi ,olly play netflix on my ps four
3850,news_query,Những gì mới nhất về các sự kiện gần đây xảy ra ngay bây giờ ,what is latest on the recent events happening right now
15403,social_post,Tweet @applebee Chicken của tôi là thô #Foodpoising ,tweet @applebee my chicken was raw #foodpoisoning
17088,email_query,Kiểm tra cho tôi email mới nhận được từ Peter ,check for me new emails received from peter
7360,calendar_remove,Xóa sự kiện đám cưới tiếp theo ,delete the next wedding event
9828,play_audiobook,tiếp tục phát lại ,resume playback
7370,set,Lịch của tôi sẽ được cập nhật với tất cả sự kiện RCCG March ,my calendar is to be updated with all rccg march event
3237,iot_hue_lightdim,làm mờ đèn ở phòng khách ,dim the lights at the living room
9020,calendar_query,Tuần đầu tiên của cuộc họp tháng 3 ,first week of march meetings
7585,calendar_set,Vui lòng thêm sự kiện trong lịch ,please add event in calendar
2391,play_music,Chơi bài hát này ,play this song
774,news_query,Chỉ cho tôi cập nhật tin tức mới nhất về BBC ,show me the latest news update on bbc
16544,email_querycontact,Số điện thoại nhà của John là gì ,what's john's home phone number
12903,transport_query,cho tôi biết thời gian của tàu vf ,tell me the time of train vf
988,news_query,tin tức thế giới ,world news
8913,calendar_query,Tôi phải làm gì sau bữa trưa hôm nay ,what's do i have to do after lunch today
13246,general_quirky,bạn sẽ cung cấp cho tôi câu trả lời cho câu hỏi này ,would you provide me with the answer to this question
4700,general_quirky,câu trả lời ,answer
3580,audio_volume_mute,bật chế độ im lặng cho đến khi báo thức của tôi tắt ,turn on silent mode until my alarm goes off
10275,play_game,Bắt đầu bejeweled. ,start up bejeweled
2967,iot_hue_lightoff,Đèn văn phòng tắt ,office lights off
3331,news_query,Đặt thông báo cho sáu O Cập nhật tin tức đồng hồ ,set notification for six o clock news update
11797,recommendation_events,Có bất kỳ sự kiện nào đang diễn ra tại thư viện trong tuần này ,are there any events going on at the library this week
13909,qa_definition,Ý nghĩa của Ultra là gì ,what is the meaning of ultra
6094,weather_query,Tôi có nên giữ cửa sổ của mình mở tối nay ,should i keep my windows open tonight
13578,qa_definition,Doittant có nghĩa là gì ,what does hesitant mean
16552,email_query,Có email chưa đọc trong gmail ,are there unread emails in gmail
11404,play_podcasts,Tập tiếp theo trong podcast là gì ,what is the next episode in the podcast play it
1608,datetime_query,Nói cho tôi biết thời gian hiện tại ở Malaysia ,tell me present time in malaysia
7361,calendar_remove,Vui lòng xóa sự kiện sinh nhật tiếp theo ,please erase the next birthday event
7142,calendar_query,Ngày đó là gì ,what is on that date
7071,calendar_query,nhắc nhở của tôi ngày hôm nay là gì ,what are my reminders today
14751,qa_factoid,Roraima Mount cao bao nhiêu ,how tall is roraima mount
14997,qa_definition,giải quyết nghĩa là gì ,what does settle mean
15648,social_post,gửi khiếu nại lên Twitter @ ,sent complaint to twitter @
3685,play_music,Vui lòng chơi cho tôi danh sách phát nhạc Latin của tôi ,please play me my latin music playlist
700,weather_query,thông tin thời tiết như thế nào ,how weather info
14697,qa_factoid,bờ biển ,beach
1185,news_query,Tin tức địa phương mới nhất cho khu vực Greenville là gì ,what is the latest local news for the greenville area
16964,email_sendemail,Viết email cho thành viên gia đình và đọc lại ,write email to family member and read it back
12911,transport_taxi,Tôi cần một chuyến đi trong một giờ ,i need a ride in an hour
164,iot_coffee,tôi cần cà phê ,i need a coffee
3427,iot_hue_lightup,bạn có thể bật sáng lên không ,can you turn the lights up
5513,music_query,Nói cho tôi biết cụm từ của âm nhạc này ,tell me starting phrase of this music
3732,news_query,Gửi cho tôi tất cả thông tin cho dự thảo Houston Texans xin vui lòng ,send me all the info for the houston texans draft please
14081,qa_factoid,Jackie Chan đã kết hôn ,is jackie chan married
1978,news_query,Hãy cho tôi biết về tin tức về trận đấu của Ấn Độ Pakistan ,let me know about the news of india pakistan match
13906,qa_definition,lúng túng có nghĩa là gì ,what does flabbergasted mean
13090,general_quirky,Tìm cho tôi một cửa hàng rượu vang tốt mà các loại rượu vang cũ như cũ hơn mười năm điều hướng tôi đến cửa hàng đó ,find me a good wine shop that stock old wines like older than ten years navigate me to that shop
13001,qa_factoid,Frank Sinatra sinh ra khi nào ,when was frank sinatra born
4420,play_music,Tìm một số đá ,find some rock
13300,general_quirky,Nói cho tôi biết một cái gì đó thú vị ,tell me something exciting
37,general_quirky,Kiểm tra máy tính xách tay của tôi đang hoạt động ,check my laptop is working
15927,email_sendemail,Gửi email đến Julie rằng tôi có thể gặp cô ấy vào thứ bảy tại một giờ chiều ,send an email to julie that i can meet up with her on saturday at one pm
12487,transport_taxi,gọi một chiếc taxi ,call a cab
5654,datetime_query,Cho tôi xem ngày hiện tại ngày hôm nay ,show me the current date today
7580,calendar_set,"Nếu có bất kỳ không gian trống nào, vui lòng đặt lời nhắc để tôi gọi em gái tôi về một quỹ đại học giữa các cuộc họp của tôi tối nay ",if there is any free space please set a reminder for me to call my sister about a college fund between my meetings this evening
8295,calendar_remove,Xóa bất kỳ và tất cả các sự kiện ,delete any and all events
16737,email_query,bất kỳ thư nào được đánh dấu là quan trọng ,any mail marked as important
8550,calendar_query,Thời gian là bữa tiệc ngày lễ tại văn phòng ,time time is the holiday party at the office
1479,general_joke,Trò đùa được đánh giá cao nhất hôm nay là gì ,what is the highest rated joke today
2732,iot_coffee,Xin hãy bắt đầu tôi một ít cà phê ,please start me some coffee
1730,takeaway_order,Thanh toán Trung tâm Domino gần tôi và đặt hàng Pizza phô mai ,checkout domino centre near me and order cheese pizza
9643,play_radio,Chơi Radio với nhạc rock ,play radio with rock music
12755,transport_taxi,Đặt cho tôi một chuyến đi Uber để về nhà ,book me an uber ride to go home
9080,calendar_remove,Hủy bỏ tất cả các cuộc họp ngày hôm nay ,cancel all the meeting today
12259,transport_traffic,Bạn có cập nhật giao thông không ,do you have a traffic update
13325,takeaway_query,cho tôi biết món súp của ngày tại nhà hàng bánh mì Panera ,tell me the soup of the day at panera bread restaurant
7413,calendar_set,Thông báo cho tôi về tất cả các cuộc họp vào ngày mai ,notify me about all meetings tomorrow
15773,email_query,Nói cho tôi biết tin nhắn cuối cùng ,tell me the last message
2190,wemo_on,Bật ổ cắm Wemo của tôi ,turn on my wemo socket
15790,email_query,Alexa tôi có bất kỳ email mới nào không ,alexa do i have any new emails
17083,email_query,Tôi đã nhận được bất kỳ email nào trong tuần này ,did i get any emails this week
9711,play_audiobook,Tôi muốn bạn nhanh chóng chuyển tiếp âm thanh sau đó tiếp tục ,i want you to fast forward the audio then resume
8360,calendar_set,nhắc nhở tôi hai ngày trước ,remind me two days before
